id,criteria,baseGameWins,freeGameWins,payoutMultiplier
840,0,0.0,0.0,0.0
841,basegame,1.21,0.0,1.21
842,0,0.0,0.0,0.0
843,0,0.0,0.0,0.0
844,basegame,1.19,0.0,1.19
845,basegame,36.46,0.0,36.46
846,basegame,0.47,0.0,0.47
847,0,0.0,0.0,0.0
848,0,0.0,0.0,0.0
849,0,0.0,0.0,0.0
850,0,0.0,0.0,0.0
851,basegame,0.14,0.0,0.14
852,0,0.0,0.0,0.0
853,basegame,0.28,0.0,0.28
854,0,0.0,0.0,0.0
855,basegame,0.74,0.0,0.74
856,0,0.0,0.0,0.0
857,0,0.0,0.0,0.0
858,0,0.0,0.0,0.0
859,basegame,0.2,0.0,0.2
860,0,0.0,0.0,0.0
861,0,0.0,0.0,0.0
862,0,0.0,0.0,0.0
863,0,0.0,0.0,0.0
864,basegame,0.09,0.0,0.09
865,0,0.0,0.0,0.0
866,0,0.0,0.0,0.0
867,0,0.0,0.0,0.0
868,0,0.0,0.0,0.0
869,basegame,1.21,0.0,1.21
870,0,0.0,0.0,0.0
871,0,0.0,0.0,0.0
872,0,0.0,0.0,0.0
873,0,0.0,0.0,0.0
874,0,0.0,0.0,0.0
875,0,0.0,0.0,0.0
876,basegame,3.26,0.0,3.26
877,0,0.0,0.0,0.0
878,0,0.0,0.0,0.0
879,0,0.0,0.0,0.0
880,0,0.0,0.0,0.0
881,0,0.0,0.0,0.0
882,0,0.0,0.0,0.0
883,0,0.0,0.0,0.0
884,0,0.0,0.0,0.0
885,basegame,0.74,0.0,0.74
886,0,0.0,0.0,0.0
887,0,0.0,0.0,0.0
888,0,0.0,0.0,0.0
889,basegame,0.17,0.0,0.17
890,0,0.0,0.0,0.0
891,basegame,0.17,0.0,0.17
892,basegame,0.74,0.0,0.74
893,freegame,0.0,3.56,3.56
894,basegame,0.73,0.0,0.73
895,0,0.0,0.0,0.0
896,0,0.0,0.0,0.0
897,basegame,0.37,0.0,0.37
898,basegame,0.19,0.0,0.19
899,0,0.0,0.0,0.0
900,freegame,0.0,0.04,0.04
901,basegame,1.68,0.0,1.68
902,basegame,0.09,0.0,0.09
903,0,0.0,0.0,0.0
904,basegame,4.28,0.0,4.28
905,0,0.0,0.0,0.0
906,0,0.0,0.0,0.0
907,0,0.0,0.0,0.0
908,freegame,2.23,33.12,35.35
909,basegame,0.17,0.0,0.17
910,0,0.0,0.0,0.0
911,0,0.0,0.0,0.0
912,basegame,5.05,0.0,5.05
913,basegame,13.2,0.0,13.2
914,0,0.0,0.0,0.0
915,0,0.0,0.0,0.0
916,0,0.0,0.0,0.0
917,0,0.0,0.0,0.0
918,0,0.0,0.0,0.0
919,0,0.0,0.0,0.0
920,0,0.0,0.0,0.0
921,basegame,1.67,0.0,1.67
922,freegame,0.09,0.05,0.14
923,basegame,0.33,0.0,0.33
924,0,0.0,0.0,0.0
925,basegame,0.47,0.0,0.47
926,basegame,14.88,0.0,14.88
927,basegame,0.5,0.0,0.5
928,0,0.0,0.0,0.0
929,0,0.0,0.0,0.0
930,0,0.0,0.0,0.0
931,basegame,0.54,0.0,0.54
932,0,0.0,0.0,0.0
933,0,0.0,0.0,0.0
934,basegame,1.4,0.0,1.4
935,0,0.0,0.0,0.0
936,0,0.0,0.0,0.0
937,0,0.0,0.0,0.0
938,0,0.0,0.0,0.0
939,0,0.0,0.0,0.0
940,0,0.0,0.0,0.0
941,basegame,0.09,0.0,0.09
942,0,0.0,0.0,0.0
943,0,0.0,0.0,0.0
944,basegame,1.31,0.0,1.31
945,0,0.0,0.0,0.0
946,basegame,4.55,0.0,4.55
947,0,0.0,0.0,0.0
948,0,0.0,0.0,0.0
949,0,0.0,0.0,0.0
950,0,0.0,0.0,0.0
951,0,0.0,0.0,0.0
952,basegame,46.0,0.0,46.0
953,0,0.0,0.0,0.0
954,0,0.0,0.0,0.0
955,0,0.0,0.0,0.0
956,basegame,0.28,0.0,0.28
957,0,0.0,0.0,0.0
958,basegame,0.14,0.0,0.14
959,0,0.0,0.0,0.0
960,0,0.0,0.0,0.0
961,0,0.0,0.0,0.0
962,0,0.0,0.0,0.0
963,0,0.0,0.0,0.0
964,0,0.0,0.0,0.0
965,0,0.0,0.0,0.0
966,freegame,2.05,0.63,2.68
967,0,0.0,0.0,0.0
968,basegame,0.57,0.0,0.57
969,0,0.0,0.0,0.0
970,0,0.0,0.0,0.0
971,0,0.0,0.0,0.0
972,0,0.0,0.0,0.0
973,0,0.0,0.0,0.0
974,basegame,0.14,0.0,0.14
975,0,0.0,0.0,0.0
976,0,0.0,0.0,0.0
977,freegame,0.09,0.36,0.45
978,0,0.0,0.0,0.0
979,0,0.0,0.0,0.0
980,0,0.0,0.0,0.0
981,basegame,0.28,0.0,0.28
982,0,0.0,0.0,0.0
983,0,0.0,0.0,0.0
984,0,0.0,0.0,0.0
985,0,0.0,0.0,0.0
986,basegame,0.35,0.0,0.35
987,0,0.0,0.0,0.0
988,0,0.0,0.0,0.0
989,freegame,0.0,0.04,0.04
990,basegame,2.33,0.0,2.33
991,basegame,0.42,0.0,0.42
992,basegame,0.47,0.0,0.47
993,0,0.0,0.0,0.0
994,basegame,0.45,0.0,0.45
995,0,0.0,0.0,0.0
996,0,0.0,0.0,0.0
997,0,0.0,0.0,0.0
998,basegame,0.74,0.0,0.74
999,0,0.0,0.0,0.0
1000,basegame,0.22,0.0,0.22
1001,basegame,5.02,0.0,5.02
1002,0,0.0,0.0,0.0
1003,0,0.0,0.0,0.0
1004,0,0.0,0.0,0.0
1005,0,0.0,0.0,0.0
1006,basegame,2.98,0.0,2.98
1007,0,0.0,0.0,0.0
1008,0,0.0,0.0,0.0
1009,freegame,0.0,0.49,0.49
1010,0,0.0,0.0,0.0
1011,0,0.0,0.0,0.0
1012,basegame,0.42,0.0,0.42
1013,0,0.0,0.0,0.0
1014,0,0.0,0.0,0.0
1015,basegame,0.36,0.0,0.36
1016,basegame,21.23,0.0,21.23
1017,0,0.0,0.0,0.0
1018,0,0.0,0.0,0.0
1019,0,0.0,0.0,0.0
1020,basegame,2.51,0.0,2.51
1021,0,0.0,0.0,0.0
1022,basegame,1.11,0.0,1.11
1023,basegame,0.35,0.0,0.35
1024,0,0.0,0.0,0.0
1025,basegame,1.31,0.0,1.31
1026,basegame,3.18,0.0,3.18
1027,0,0.0,0.0,0.0
1028,basegame,2.98,0.0,2.98
1029,0,0.0,0.0,0.0
1030,basegame,5.71,0.0,5.71
1031,0,0.0,0.0,0.0
1032,0,0.0,0.0,0.0
1033,0,0.0,0.0,0.0
1034,0,0.0,0.0,0.0
1035,basegame,0.37,0.0,0.37
1036,freegame,0.0,3.08,3.08
1037,0,0.0,0.0,0.0
1038,0,0.0,0.0,0.0
1039,0,0.0,0.0,0.0
1040,0,0.0,0.0,0.0
1041,freegame,0.56,9.19,9.75
1042,0,0.0,0.0,0.0
1043,basegame,0.6,0.0,0.6
1044,0,0.0,0.0,0.0
1045,0,0.0,0.0,0.0
1046,0,0.0,0.0,0.0
1047,0,0.0,0.0,0.0
1048,0,0.0,0.0,0.0
1049,0,0.0,0.0,0.0
1050,basegame,1.08,0.0,1.08
1051,0,0.0,0.0,0.0
1052,basegame,0.93,0.0,0.93
1053,0,0.0,0.0,0.0
1054,0,0.0,0.0,0.0
1055,0,0.0,0.0,0.0
1056,basegame,1.77,0.0,1.77
1057,0,0.0,0.0,0.0
1058,0,0.0,0.0,0.0
1059,basegame,0.09,0.0,0.09
1060,0,0.0,0.0,0.0
1061,0,0.0,0.0,0.0
1062,0,0.0,0.0,0.0
1063,0,0.0,0.0,0.0
1064,0,0.0,0.0,0.0
1065,0,0.0,0.0,0.0
1066,freegame,0.28,27.22,27.5
1067,0,0.0,0.0,0.0
1068,basegame,0.28,0.0,0.28
1069,0,0.0,0.0,0.0
1070,0,0.0,0.0,0.0
1071,0,0.0,0.0,0.0
1072,0,0.0,0.0,0.0
1073,0,0.0,0.0,0.0
1074,0,0.0,0.0,0.0
1075,basegame,0.33,0.0,0.33
1076,0,0.0,0.0,0.0
1077,basegame,0.35,0.0,0.35
1078,basegame,0.11,0.0,0.11
1079,0,0.0,0.0,0.0
1080,basegame,0.09,0.0,0.09
1081,0,0.0,0.0,0.0
1082,basegame,2.98,0.0,2.98
1083,basegame,0.09,0.0,0.09
1084,0,0.0,0.0,0.0
1085,0,0.0,0.0,0.0
1086,basegame,1.31,0.0,1.31
1087,basegame,0.14,0.0,0.14
1088,0,0.0,0.0,0.0
1089,0,0.0,0.0,0.0
1090,0,0.0,0.0,0.0
1091,0,0.0,0.0,0.0
1092,0,0.0,0.0,0.0
1093,basegame,0.35,0.0,0.35
1094,0,0.0,0.0,0.0
1095,basegame,0.56,0.0,0.56
1096,0,0.0,0.0,0.0
1097,basegame,0.19,0.0,0.19
1098,0,0.0,0.0,0.0
1099,basegame,0.6,0.0,0.6
1100,basegame,0.14,0.0,0.14
1101,0,0.0,0.0,0.0
1102,0,0.0,0.0,0.0
1103,basegame,0.11,0.0,0.11
1104,0,0.0,0.0,0.0
1105,0,0.0,0.0,0.0
1106,0,0.0,0.0,0.0
1107,0,0.0,0.0,0.0
1108,0,0.0,0.0,0.0
1109,0,0.0,0.0,0.0
1110,0,0.0,0.0,0.0
1111,0,0.0,0.0,0.0
1112,0,0.0,0.0,0.0
1113,0,0.0,0.0,0.0
1114,0,0.0,0.0,0.0
1115,0,0.0,0.0,0.0
1116,basegame,2.23,0.0,2.23
1117,0,0.0,0.0,0.0
1118,basegame,3.35,0.0,3.35
1119,basegame,2.51,0.0,2.51
1120,0,0.0,0.0,0.0
1121,basegame,2.79,0.0,2.79
1122,0,0.0,0.0,0.0
1123,0,0.0,0.0,0.0
1124,0,0.0,0.0,0.0
1125,basegame,2.35,0.0,2.35
1126,basegame,0.19,0.0,0.19
1127,0,0.0,0.0,0.0
1128,basegame,1.78,0.0,1.78
1129,0,0.0,0.0,0.0
1130,0,0.0,0.0,0.0
1131,freegame,0.0,0.59,0.59
1132,0,0.0,0.0,0.0
1133,0,0.0,0.0,0.0
1134,0,0.0,0.0,0.0
1135,basegame,1.86,0.0,1.86
1136,0,0.0,0.0,0.0
1137,0,0.0,0.0,0.0
1138,0,0.0,0.0,0.0
1139,0,0.0,0.0,0.0
1140,basegame,0.09,0.0,0.09
1141,basegame,0.23,0.0,0.23
1142,0,0.0,0.0,0.0
1143,0,0.0,0.0,0.0
1144,0,0.0,0.0,0.0
1145,0,0.0,0.0,0.0
1146,basegame,0.09,0.0,0.09
1147,0,0.0,0.0,0.0
1148,0,0.0,0.0,0.0
1149,0,0.0,0.0,0.0
1150,0,0.0,0.0,0.0
1151,0,0.0,0.0,0.0
1152,basegame,0.74,0.0,0.74
1153,0,0.0,0.0,0.0
1154,basegame,8.7,0.0,8.7
1155,0,0.0,0.0,0.0
1156,0,0.0,0.0,0.0
1157,0,0.0,0.0,0.0
1158,basegame,0.23,0.0,0.23
1159,0,0.0,0.0,0.0
1160,basegame,0.23,0.0,0.23
1161,0,0.0,0.0,0.0
1162,basegame,1.49,0.0,1.49
1163,0,0.0,0.0,0.0
1164,basegame,0.09,0.0,0.09
1165,0,0.0,0.0,0.0
1166,basegame,0.19,0.0,0.19
1167,basegame,8.11,0.0,8.11
1168,0,0.0,0.0,0.0
1169,0,0.0,0.0,0.0
1170,basegame,0.56,0.0,0.56
1171,basegame,0.33,0.0,0.33
1172,0,0.0,0.0,0.0
1173,basegame,0.09,0.0,0.09
1174,0,0.0,0.0,0.0
1175,0,0.0,0.0,0.0
1176,0,0.0,0.0,0.0
1177,0,0.0,0.0,0.0
1178,basegame,0.58,0.0,0.58
1179,0,0.0,0.0,0.0
1180,0,0.0,0.0,0.0
1181,basegame,0.99,0.0,0.99
1182,0,0.0,0.0,0.0
1183,0,0.0,0.0,0.0
1184,basegame,2.51,0.0,2.51
1185,basegame,0.33,0.0,0.33
1186,basegame,1.55,0.0,1.55
1187,0,0.0,0.0,0.0
1188,0,0.0,0.0,0.0
1189,0,0.0,0.0,0.0
1190,0,0.0,0.0,0.0
1191,basegame,0.51,0.0,0.51
1192,0,0.0,0.0,0.0
1193,0,0.0,0.0,0.0
1194,0,0.0,0.0,0.0
1195,0,0.0,0.0,0.0
1196,0,0.0,0.0,0.0
1197,0,0.0,0.0,0.0
1198,0,0.0,0.0,0.0
1199,0,0.0,0.0,0.0
1200,0,0.0,0.0,0.0
1201,0,0.0,0.0,0.0
1202,0,0.0,0.0,0.0
1203,0,0.0,0.0,0.0
1204,0,0.0,0.0,0.0
1205,0,0.0,0.0,0.0
1206,0,0.0,0.0,0.0
1207,basegame,1.49,0.0,1.49
1208,basegame,0.37,0.0,0.37
1209,0,0.0,0.0,0.0
1210,freegame,0.0,25.31,25.31
1211,0,0.0,0.0,0.0
1212,0,0.0,0.0,0.0
1213,0,0.0,0.0,0.0
1214,0,0.0,0.0,0.0
1215,0,0.0,0.0,0.0
1216,0,0.0,0.0,0.0
1217,0,0.0,0.0,0.0
1218,0,0.0,0.0,0.0
1219,basegame,27.9,0.0,27.9
1220,0,0.0,0.0,0.0
1221,0,0.0,0.0,0.0
1222,0,0.0,0.0,0.0
1223,basegame,1.35,0.0,1.35
1224,0,0.0,0.0,0.0
1225,0,0.0,0.0,0.0
1226,0,0.0,0.0,0.0
1227,basegame,0.33,0.0,0.33
1228,0,0.0,0.0,0.0
1229,0,0.0,0.0,0.0
1230,0,0.0,0.0,0.0
1231,basegame,2.94,0.0,2.94
1232,0,0.0,0.0,0.0
1233,basegame,167.4,0.0,167.4
1234,0,0.0,0.0,0.0
1235,0,0.0,0.0,0.0
1236,0,0.0,0.0,0.0
1237,0,0.0,0.0,0.0
1238,0,0.0,0.0,0.0
1239,0,0.0,0.0,0.0
1240,0,0.0,0.0,0.0
1241,0,0.0,0.0,0.0
1242,0,0.0,0.0,0.0
1243,0,0.0,0.0,0.0
1244,basegame,58.31,0.0,58.31
1245,0,0.0,0.0,0.0
1246,basegame,2.98,0.0,2.98
1247,0,0.0,0.0,0.0
1248,basegame,5.21,0.0,5.21
1249,0,0.0,0.0,0.0
1250,0,0.0,0.0,0.0
1251,0,0.0,0.0,0.0
1252,0,0.0,0.0,0.0
1253,basegame,1.71,0.0,1.71
1254,0,0.0,0.0,0.0
1255,0,0.0,0.0,0.0
1256,0,0.0,0.0,0.0
1257,0,0.0,0.0,0.0
1258,basegame,0.6,0.0,0.6
1259,0,0.0,0.0,0.0
1260,0,0.0,0.0,0.0
1261,0,0.0,0.0,0.0
1262,0,0.0,0.0,0.0
1263,0,0.0,0.0,0.0
1264,0,0.0,0.0,0.0
1265,0,0.0,0.0,0.0
1266,0,0.0,0.0,0.0
1267,0,0.0,0.0,0.0
1268,0,0.0,0.0,0.0
1269,0,0.0,0.0,0.0
1270,0,0.0,0.0,0.0
1271,basegame,3.71,0.0,3.71
1272,0,0.0,0.0,0.0
1273,0,0.0,0.0,0.0
1274,basegame,10.04,0.0,10.04
1275,0,0.0,0.0,0.0
1276,0,0.0,0.0,0.0
1277,0,0.0,0.0,0.0
1278,basegame,0.33,0.0,0.33
1279,0,0.0,0.0,0.0
1280,0,0.0,0.0,0.0
1281,0,0.0,0.0,0.0
1282,0,0.0,0.0,0.0
1283,0,0.0,0.0,0.0
1284,0,0.0,0.0,0.0
1285,basegame,0.98,0.0,0.98
1286,0,0.0,0.0,0.0
1287,0,0.0,0.0,0.0
1288,basegame,0.6,0.0,0.6
1289,0,0.0,0.0,0.0
1290,basegame,0.42,0.0,0.42
1291,0,0.0,0.0,0.0
1292,0,0.0,0.0,0.0
1293,0,0.0,0.0,0.0
1294,0,0.0,0.0,0.0
1295,0,0.0,0.0,0.0
1296,0,0.0,0.0,0.0
1297,basegame,0.09,0.0,0.09
1298,0,0.0,0.0,0.0
1299,0,0.0,0.0,0.0
1300,basegame,1.16,0.0,1.16
1301,0,0.0,0.0,0.0
1302,0,0.0,0.0,0.0
1303,0,0.0,0.0,0.0
1304,basegame,0.8,0.0,0.8
1305,0,0.0,0.0,0.0
1306,0,0.0,0.0,0.0
1307,0,0.0,0.0,0.0
1308,0,0.0,0.0,0.0
1309,freegame,0.14,0.0,0.14
1310,0,0.0,0.0,0.0
1311,0,0.0,0.0,0.0
1312,0,0.0,0.0,0.0
1313,0,0.0,0.0,0.0
1314,basegame,0.09,0.0,0.09
1315,basegame,1.96,0.0,1.96
1316,0,0.0,0.0,0.0
1317,0,0.0,0.0,0.0
1318,0,0.0,0.0,0.0
1319,0,0.0,0.0,0.0
1320,0,0.0,0.0,0.0
1321,basegame,0.09,0.0,0.09
1322,0,0.0,0.0,0.0
1323,0,0.0,0.0,0.0
1324,0,0.0,0.0,0.0
1325,0,0.0,0.0,0.0
1326,freegame,0.0,0.0,0.0
1327,0,0.0,0.0,0.0
1328,basegame,1.35,0.0,1.35
1329,basegame,0.23,0.0,0.23
1330,0,0.0,0.0,0.0
1331,basegame,1.96,0.0,1.96
1332,0,0.0,0.0,0.0
1333,0,0.0,0.0,0.0
1334,basegame,0.23,0.0,0.23
1335,0,0.0,0.0,0.0
1336,0,0.0,0.0,0.0
1337,basegame,0.19,0.0,0.19
1338,basegame,0.28,0.0,0.28
1339,basegame,1.3,0.0,1.3
1340,basegame,0.22,0.0,0.22
1341,0,0.0,0.0,0.0
1342,0,0.0,0.0,0.0
1343,0,0.0,0.0,0.0
1344,0,0.0,0.0,0.0
1345,basegame,0.09,0.0,0.09
1346,0,0.0,0.0,0.0
1347,0,0.0,0.0,0.0
1348,0,0.0,0.0,0.0
1349,basegame,0.71,0.0,0.71
1350,0,0.0,0.0,0.0
1351,0,0.0,0.0,0.0
1352,freegame,0.0,0.0,0.0
1353,0,0.0,0.0,0.0
1354,basegame,0.09,0.0,0.09
1355,basegame,6.98,0.0,6.98
1356,basegame,0.82,0.0,0.82
1357,basegame,0.71,0.0,0.71
1358,basegame,0.23,0.0,0.23
1359,basegame,2.51,0.0,2.51
1360,0,0.0,0.0,0.0
1361,basegame,0.19,0.0,0.19
1362,0,0.0,0.0,0.0
1363,basegame,1.73,0.0,1.73
1364,basegame,0.28,0.0,0.28
1365,basegame,0.5,0.0,0.5
1366,0,0.0,0.0,0.0
1367,0,0.0,0.0,0.0
1368,basegame,1.97,0.0,1.97
1369,basegame,3.2,0.0,3.2
1370,0,0.0,0.0,0.0
1371,0,0.0,0.0,0.0
1372,0,0.0,0.0,0.0
1373,0,0.0,0.0,0.0
1374,basegame,1.49,0.0,1.49
1375,0,0.0,0.0,0.0
1376,0,0.0,0.0,0.0
1377,basegame,0.67,0.0,0.67
1378,0,0.0,0.0,0.0
1379,basegame,2.12,0.0,2.12
1380,0,0.0,0.0,0.0
1381,freegame,0.0,0.01,0.01
1382,0,0.0,0.0,0.0
1383,0,0.0,0.0,0.0
1384,0,0.0,0.0,0.0
1385,basegame,17.86,0.0,17.86
1386,0,0.0,0.0,0.0
1387,0,0.0,0.0,0.0
1388,0,0.0,0.0,0.0
1389,0,0.0,0.0,0.0
1390,0,0.0,0.0,0.0
1391,0,0.0,0.0,0.0
1392,0,0.0,0.0,0.0
1393,freegame,0.0,0.04,0.04
1394,0,0.0,0.0,0.0
1395,0,0.0,0.0,0.0
1396,basegame,0.42,0.0,0.42
1397,0,0.0,0.0,0.0
1398,basegame,0.74,0.0,0.74
1399,0,0.0,0.0,0.0
1400,basegame,2.05,0.0,2.05
1401,0,0.0,0.0,0.0
1402,0,0.0,0.0,0.0
1403,0,0.0,0.0,0.0
1404,0,0.0,0.0,0.0
1405,0,0.0,0.0,0.0
1406,0,0.0,0.0,0.0
1407,0,0.0,0.0,0.0
1408,0,0.0,0.0,0.0
1409,0,0.0,0.0,0.0
1410,0,0.0,0.0,0.0
1411,basegame,0.35,0.0,0.35
1412,basegame,1.86,0.0,1.86
1413,basegame,4.17,0.0,4.17
1414,basegame,1.17,0.0,1.17
1415,basegame,0.28,0.0,0.28
1416,0,0.0,0.0,0.0
1417,basegame,0.19,0.0,0.19
1418,0,0.0,0.0,0.0
1419,0,0.0,0.0,0.0
1420,0,0.0,0.0,0.0
1421,basegame,0.37,0.0,0.37
1422,0,0.0,0.0,0.0
1423,basegame,0.47,0.0,0.47
1424,0,0.0,0.0,0.0
1425,0,0.0,0.0,0.0
1426,0,0.0,0.0,0.0
1427,0,0.0,0.0,0.0
1428,0,0.0,0.0,0.0
1429,0,0.0,0.0,0.0
1430,0,0.0,0.0,0.0
1431,basegame,2.05,0.0,2.05
1432,basegame,0.09,0.0,0.09
1433,0,0.0,0.0,0.0
1434,basegame,3.95,0.0,3.95
1435,basegame,0.67,0.0,0.67
1436,0,0.0,0.0,0.0
1437,0,0.0,0.0,0.0
1438,0,0.0,0.0,0.0
1439,basegame,0.26,0.0,0.26
1440,basegame,1.11,0.0,1.11
1441,0,0.0,0.0,0.0
1442,0,0.0,0.0,0.0
1443,basegame,0.23,0.0,0.23
1444,0,0.0,0.0,0.0
1445,0,0.0,0.0,0.0
1446,0,0.0,0.0,0.0
1447,0,0.0,0.0,0.0
1448,0,0.0,0.0,0.0
1449,0,0.0,0.0,0.0
1450,basegame,0.17,0.0,0.17
1451,0,0.0,0.0,0.0
1452,0,0.0,0.0,0.0
1453,0,0.0,0.0,0.0
1454,0,0.0,0.0,0.0
1455,0,0.0,0.0,0.0
1456,0,0.0,0.0,0.0
1457,basegame,6.98,0.0,6.98
1458,basegame,0.09,0.0,0.09
1459,basegame,0.28,0.0,0.28
1460,basegame,0.45,0.0,0.45
1461,0,0.0,0.0,0.0
1462,0,0.0,0.0,0.0
1463,basegame,0.74,0.0,0.74
1464,basegame,0.47,0.0,0.47
1465,0,0.0,0.0,0.0
1466,basegame,0.11,0.0,0.11
1467,0,0.0,0.0,0.0
1468,basegame,2.51,0.0,2.51
1469,0,0.0,0.0,0.0
1470,0,0.0,0.0,0.0
1471,0,0.0,0.0,0.0
1472,0,0.0,0.0,0.0
1473,0,0.0,0.0,0.0
1474,0,0.0,0.0,0.0
1475,basegame,11.9,0.0,11.9
1476,basegame,0.42,0.0,0.42
1477,0,0.0,0.0,0.0
1478,0,0.0,0.0,0.0
1479,0,0.0,0.0,0.0
1480,basegame,1.67,0.0,1.67
1481,0,0.0,0.0,0.0
1482,0,0.0,0.0,0.0
1483,basegame,0.35,0.0,0.35
1484,0,0.0,0.0,0.0
1485,basegame,0.28,0.0,0.28
1486,freegame,0.0,2.27,2.27
1487,0,0.0,0.0,0.0
1488,0,0.0,0.0,0.0
1489,0,0.0,0.0,0.0
1490,0,0.0,0.0,0.0
1491,0,0.0,0.0,0.0
1492,basegame,0.84,0.0,0.84
1493,0,0.0,0.0,0.0
1494,basegame,3.53,0.0,3.53
1495,0,0.0,0.0,0.0
1496,basegame,15.9,0.0,15.9
1497,0,0.0,0.0,0.0
1498,0,0.0,0.0,0.0
1499,0,0.0,0.0,0.0
1500,0,0.0,0.0,0.0
1501,0,0.0,0.0,0.0
1502,basegame,1.72,0.0,1.72
1503,0,0.0,0.0,0.0
1504,freegame,0.0,0.09,0.09
1505,0,0.0,0.0,0.0
1506,basegame,1.26,0.0,1.26
1507,0,0.0,0.0,0.0
1508,basegame,0.42,0.0,0.42
1509,0,0.0,0.0,0.0
1510,freegame,0.28,0.0,0.28
1511,basegame,1.67,0.0,1.67
1512,basegame,0.11,0.0,0.11
1513,0,0.0,0.0,0.0
1514,0,0.0,0.0,0.0
1515,0,0.0,0.0,0.0
1516,0,0.0,0.0,0.0
1517,0,0.0,0.0,0.0
1518,0,0.0,0.0,0.0
1519,0,0.0,0.0,0.0
1520,freegame,0.0,2.87,2.87
1521,0,0.0,0.0,0.0
1522,0,0.0,0.0,0.0
1523,0,0.0,0.0,0.0
1524,basegame,10.37,0.0,10.37
1525,basegame,0.35,0.0,0.35
1526,0,0.0,0.0,0.0
1527,0,0.0,0.0,0.0
1528,0,0.0,0.0,0.0
1529,basegame,0.28,0.0,0.28
1530,0,0.0,0.0,0.0
1531,basegame,0.17,0.0,0.17
1532,0,0.0,0.0,0.0
1533,0,0.0,0.0,0.0
1534,0,0.0,0.0,0.0
1535,0,0.0,0.0,0.0
1536,0,0.0,0.0,0.0
1537,basegame,0.41,0.0,0.41
1538,basegame,4.85,0.0,4.85
1539,0,0.0,0.0,0.0
1540,freegame,2.14,14.33,16.47
1541,0,0.0,0.0,0.0
1542,0,0.0,0.0,0.0
1543,0,0.0,0.0,0.0
1544,0,0.0,0.0,0.0
1545,0,0.0,0.0,0.0
1546,basegame,0.35,0.0,0.35
1547,basegame,0.28,0.0,0.28
1548,0,0.0,0.0,0.0
1549,0,0.0,0.0,0.0
1550,basegame,0.23,0.0,0.23
1551,0,0.0,0.0,0.0
1552,0,0.0,0.0,0.0
1553,0,0.0,0.0,0.0
1554,basegame,1.5,0.0,1.5
1555,freegame,0.0,0.0,0.0
1556,basegame,0.09,0.0,0.09
1557,basegame,0.93,0.0,0.93
1558,0,0.0,0.0,0.0
1559,0,0.0,0.0,0.0
1560,basegame,0.28,0.0,0.28
1561,basegame,6.74,0.0,6.74
1562,basegame,12.15,0.0,12.15
1563,0,0.0,0.0,0.0
1564,0,0.0,0.0,0.0
1565,0,0.0,0.0,0.0
1566,0,0.0,0.0,0.0
1567,basegame,0.71,0.0,0.71
1568,basegame,0.35,0.0,0.35
1569,basegame,0.42,0.0,0.42
1570,0,0.0,0.0,0.0
1571,0,0.0,0.0,0.0
1572,0,0.0,0.0,0.0
1573,0,0.0,0.0,0.0
1574,basegame,5.03,0.0,5.03
1575,0,0.0,0.0,0.0
1576,0,0.0,0.0,0.0
1577,0,0.0,0.0,0.0
1578,0,0.0,0.0,0.0
1579,basegame,0.7,0.0,0.7
1580,0,0.0,0.0,0.0
1581,0,0.0,0.0,0.0
1582,0,0.0,0.0,0.0
1583,0,0.0,0.0,0.0
1584,0,0.0,0.0,0.0
1585,0,0.0,0.0,0.0
1586,0,0.0,0.0,0.0
1587,0,0.0,0.0,0.0
1588,0,0.0,0.0,0.0
1589,0,0.0,0.0,0.0
1590,0,0.0,0.0,0.0
1591,0,0.0,0.0,0.0
1592,freegame,0.0,19.43,19.43
1593,0,0.0,0.0,0.0
1594,0,0.0,0.0,0.0
1595,0,0.0,0.0,0.0
1596,basegame,0.28,0.0,0.28
1597,basegame,0.14,0.0,0.14
1598,0,0.0,0.0,0.0
1599,0,0.0,0.0,0.0
1600,0,0.0,0.0,0.0
1601,0,0.0,0.0,0.0
1602,0,0.0,0.0,0.0
1603,0,0.0,0.0,0.0
1604,0,0.0,0.0,0.0
1605,basegame,0.56,0.0,0.56
1606,0,0.0,0.0,0.0
1607,0,0.0,0.0,0.0
1608,basegame,1.49,0.0,1.49
1609,0,0.0,0.0,0.0
1610,0,0.0,0.0,0.0
1611,0,0.0,0.0,0.0
1612,0,0.0,0.0,0.0
1613,0,0.0,0.0,0.0
1614,basegame,4.56,0.0,4.56
1615,0,0.0,0.0,0.0
1616,0,0.0,0.0,0.0
1617,0,0.0,0.0,0.0
1618,0,0.0,0.0,0.0
1619,0,0.0,0.0,0.0
1620,basegame,3.17,0.0,3.17
1621,basegame,0.52,0.0,0.52
1622,0,0.0,0.0,0.0
1623,0,0.0,0.0,0.0
1624,basegame,3.07,0.0,3.07
1625,0,0.0,0.0,0.0
1626,0,0.0,0.0,0.0
1627,0,0.0,0.0,0.0
1628,0,0.0,0.0,0.0
1629,0,0.0,0.0,0.0
1630,0,0.0,0.0,0.0
1631,0,0.0,0.0,0.0
1632,0,0.0,0.0,0.0
1633,0,0.0,0.0,0.0
1634,0,0.0,0.0,0.0
1635,basegame,0.42,0.0,0.42
1636,0,0.0,0.0,0.0
1637,0,0.0,0.0,0.0
1638,0,0.0,0.0,0.0
1639,0,0.0,0.0,0.0
1640,0,0.0,0.0,0.0
